date,min,max,median,q1,q3,stdev,count
2023-07-12T00:00:00.000Z,19.4,48.8,40,30.5,42.7,7.737,283
2023-07-13T00:00:00.000Z,20.5,45.5,37.2,29.4,42.2,7.366,306
2023-07-14T00:00:00.000Z,16.6,41.1,32.7,24.4,37.45,6.526,289
2023-07-15T00:00:00.000Z,17.7,38.8,32.7,25.5,36.1,5.817,309
2023-07-16T00:00:00.000Z,16.6,48.3,35.5,26.1,44.4,9.387,331
2023-07-17T00:00:00.000Z,17.2,51.6,38.8,27.45,46.6,10.029,301
2023-07-18T00:00:00.000Z,20,51.6,38.8,30,46.6,9.215,273
2023-07-19T00:00:00.000Z,21.6,45,33.8,30.25,38.54,5.629,280
2023-07-20T00:00:00.000Z,21.1,38.3,31.1,26.1,35,5.152,299
2023-07-21T00:00:00.000Z,19.4,39.4,33.8,25,36.6,6.237,266
2023-07-22T00:00:00.000Z,20,46.1,37.2,25.5,41.1,8.103,270
2023-07-23T00:00:00.000Z,18.3,50,38.8,30,45,9.014,288
2023-07-24T00:00:00.000Z,21.1,51.6,41.1,29.4,45.5,9.124,278
2023-07-25T00:00:00.000Z,21.6,52.2,38.3,28.8,45.5,9.152,325
2023-10-15T00:00:00.000Z,22.7,32.2,29.4,27.2,30.5,2.5,87
2023-10-16T00:00:00.000Z,6.1,33.8,21.6,11.6,30,9.3,287
2023-10-17T00:00:00.000Z,3.8,40,23.8,13.3,35.5,11.306,274
2023-10-18T00:00:00.000Z,8.3,30.5,24.4,17.2,26.1,4.901,256
2023-10-19T00:00:00.000Z,6.6,38.3,28.8,14.4,35,10.409,274
2023-10-20T00:00:00.000Z,7.2,41.6,27.7,16.6,37.2,10.947,280
2023-10-21T00:00:00.000Z,7.2,37.7,26.6,14.1,33.3,9.583,273
2023-10-22T00:00:00.000Z,6.6,38.3,26.6,16.6,35,9.585,256
2023-10-23T00:00:00.000Z,7.2,37.7,24.4,13.8,33.8,10.111,256
2023-10-24T00:00:00.000Z,3.3,29.4,23.3,13.8,26.6,6.737,262
2023-10-25T00:00:00.000Z,5,29.4,21.6,16.1,25.5,5.477,289
2023-10-26T00:00:00.000Z,6.1,38.8,25.25,12.7,33.8,10.97,278
2023-10-27T00:00:00.000Z,1.1,27.2,12.2,7.7,15.5,4.909,288
2023-10-28T00:00:00.000Z,-1.6,15.5,10,5.5,12.7,4.467,266
2023-10-29T00:00:00.000Z,-6.1,6.6,1.6,0.5,3.3,2.025,204
2023-10-30T00:00:00.000Z,-10,16.6,7.2,-2.2,14.1,8.366,293
2023-10-31T00:00:00.000Z,-4.4,19.4,12.7,1.6,16.6,7.768,272
2023-11-01T00:00:00.000Z,-1.6,32.2,8.3,2.7,23.8,10.785,266
2023-11-02T00:00:00.000Z,-2.7,32.2,16.1,5.5,27.2,10.216,332
2023-11-03T00:00:00.000Z,6.1,31.6,18.8,15.25,25,6.346,257
2023-11-04T00:00:00.000Z,1.6,32.7,21.1,11.1,26.6,8.66,285
2023-11-05T00:00:00.000Z,0.5,35,16.1,8.3,27.2,9.873,255
2023-11-06T00:00:00.000Z,3.8,32.2,20.5,12.7,28.8,8.112,264
2023-11-07T00:00:00.000Z,4.4,36.6,22.7,11.6,31.1,10.172,291
2023-11-08T00:00:00.000Z,7.7,25,16.35,12.2,21.1,4.955,244
2023-11-09T00:00:00.000Z,0,25.5,11.1,7.2,17.7,5.925,293
2023-11-10T00:00:00.000Z,-6.1,23.8,16.1,5.25,20.5,8.108,249
2023-11-11T00:00:00.000Z,-5.5,27.7,12.7,3.3,23.8,9.978,260
2023-11-12T00:00:00.000Z,-4.4,30.5,17.7,2.7,24.7,10.405,220
2023-11-13T00:00:00.000Z,-3.8,26.6,13.8,4.4,22.2,8.992,302
2023-11-14T00:00:00.000Z,0,33.8,20.8,5.5,27.7,11.22,254
2023-11-15T00:00:00.000Z,0.5,32.2,19.4,8.8,27.7,9.518,247
2023-11-16T00:00:00.000Z,2.7,31.1,16.6,10.5,25.5,7.6,291
2023-11-17T00:00:00.000Z,-1.6,28.8,18.8,10,23.8,8.144,258
2023-11-18T00:00:00.000Z,0.5,28.3,16.1,5.5,23.8,9,256
2023-11-19T00:00:00.000Z,5.5,26.6,16.6,10.5,21.1,6.048,240
2023-11-20T00:00:00.000Z,6.1,15.5,12.2,11.6,12.7,1.285,199
2023-11-21T00:00:00.000Z,2.2,23.8,14.7,8.8,19.4,6.062,292
2023-11-22T00:00:00.000Z,-1.6,30.5,13.3,4.4,26.6,10.962,259
2023-11-23T00:00:00.000Z,1.6,19.4,10.5,8.3,12.7,2.672,213
2023-11-24T00:00:00.000Z,-8.8,8.3,-1.6,-2.2,0.5,2.93,231
2023-11-25T00:00:00.000Z,-9.4,6.1,-1.6,-3.3,3.3,3.537,272
2023-11-26T00:00:00.000Z,-7.7,16.1,5,-2.7,12.2,7.267,295
2023-11-27T00:00:00.000Z,-8.3,18.8,6.1,-2.2,14.4,8.351,277
2023-11-28T00:00:00.000Z,-11.6,27.7,10.8,-1.6,22.7,12.133,260
2023-11-29T00:00:00.000Z,-4.4,24.4,10.5,-0.5,20,9.656,310
2023-11-30T00:00:00.000Z,-3.3,18.3,10,2.2,15,6.127,283
2023-12-01T00:00:00.000Z,-5,13.3,3.3,0,8.3,4.81,237
2023-12-02T00:00:00.000Z,-6.1,13.3,4.4,-0.5,11.1,6.004,277
2023-12-03T00:00:00.000Z,0,16.1,8.3,3.3,11.6,4.39,267
2023-12-04T00:00:00.000Z,-9.4,23.8,5,-1.1,20.5,10.138,250
2023-12-05T00:00:00.000Z,-2.7,30.5,9.4,3.55,22.2,10.542,209
2023-12-06T00:00:00.000Z,-2.7,31.1,14.4,3.3,28.3,11.535,261
2023-12-07T00:00:00.000Z,1.6,26.1,18,10.5,22.2,6.712,242
2023-12-08T00:00:00.000Z,-2.2,17.7,8.8,6.1,11.1,4.046,245
2023-12-09T00:00:00.000Z,-0.5,14.4,7.2,3.3,12.2,4.493,274
2023-12-10T00:00:00.000Z,-15.5,21.1,2.2,-4.4,16.1,10.225,267
2023-12-11T00:00:00.000Z,-2.7,20.5,10,2.2,17.2,7.33,289
2023-12-12T00:00:00.000Z,-2.7,10,4.7,3,6.6,2.347,204
2023-12-13T00:00:00.000Z,-1.6,11.6,4.4,3.3,5.5,2.107,200
2023-12-14T00:00:00.000Z,-2.7,10,3.3,2.7,5.5,2.096,216
2023-12-15T00:00:00.000Z,-5.5,20,3.8,2.2,14.4,7.295,301
2023-12-16T00:00:00.000Z,-10,22.2,7.2,0,17.2,8.603,243
2023-12-17T00:00:00.000Z,0,29.4,11.6,3.8,21.1,8.878,254
2023-12-18T00:00:00.000Z,-2.2,21.1,9.4,1.6,15,7.069,263
2023-12-19T00:00:00.000Z,2.7,27.2,17.7,8,22.7,7.739,232
2023-12-20T00:00:00.000Z,3.3,27.2,11.6,8.3,20.25,6.776,224
2023-12-21T00:00:00.000Z,3.3,28.3,12.7,6.1,21.1,7.823,250
2023-12-22T00:00:00.000Z,1.6,25.5,13.3,5,18.3,7.329,231
2023-12-23T00:00:00.000Z,-1.1,25.5,8.8,5.5,17.7,6.7,265
2023-12-24T00:00:00.000Z,0.5,13.8,5,3.8,8.8,3.141,193
2023-12-25T00:00:00.000Z,-6.6,12.7,2.2,-1.1,6.6,4.919,262
2023-12-26T00:00:00.000Z,-6.1,12.2,2.2,-1.6,8.8,5.208,241
2023-12-27T00:00:00.000Z,1.6,20.5,7.7,5.5,12.2,4.62,223
2023-12-28T00:00:00.000Z,-9.4,18.8,6.6,-0.5,15,7.789,267
2023-12-29T00:00:00.000Z,-9.4,23.8,11.35,-0.25,20,9.685,240
2023-12-30T00:00:00.000Z,-3.8,26.6,11.6,1.1,20.8,10.077,261
2023-12-31T00:00:00.000Z,-5,13.3,6.6,2.7,9.4,3.776,244
2024-01-01T00:00:00.000Z,-4.4,22.2,11.1,0.5,18,8.456,249
2024-01-02T00:00:00.000Z,-6.1,16.6,7.7,1.6,13.8,6.142,319
2024-01-03T00:00:00.000Z,-5,18.3,6.6,-0.5,13.8,7.434,265
2024-01-04T00:00:00.000Z,-1.1,10,2.7,1.6,5.5,2.508,218
2024-01-05T00:00:00.000Z,0,15,5,3.3,11.6,4.429,270
2024-01-06T00:00:00.000Z,-3.8,12.2,4.4,2.7,8.3,3.122,250
2024-01-07T00:00:00.000Z,-8.3,14.4,0.5,-2.2,8.3,5.759,247
2024-01-08T00:00:00.000Z,-3.8,6.6,1.6,0,3.3,1.976,210
2024-01-09T00:00:00.000Z,-10,11.6,1.1,-2.2,9.4,6.483,257
2024-01-10T00:00:00.000Z,1.1,13.3,7.2,3.8,10,3.377,242
2024-01-11T00:00:00.000Z,-2.2,8.3,1.1,-0.5,4.4,2.928,195
2024-01-12T00:00:00.000Z,-16.6,10.5,0.5,-7.2,7.2,6.947,261
2024-01-13T00:00:00.000Z,-17.7,4.4,-7.7,-11.1,-5,4.743,281
2024-01-14T00:00:00.000Z,-18.3,-0.5,-12.2,-15,-4.4,5.276,300
2024-01-15T00:00:00.000Z,-20.5,-7.7,-11.1,-12.7,-10,2.064,251
2024-01-16T00:00:00.000Z,-21.6,8.3,-12.7,-16.1,0,8.49,251
2024-01-17T00:00:00.000Z,-16.1,21.1,-1.6,-6.6,15.5,10.858,304
2024-01-18T00:00:00.000Z,-4.4,22.2,9.4,2.2,18.3,7.283,270
2024-01-19T00:00:00.000Z,-7.7,8.8,-0.5,-4.4,2.7,3.94,316
2024-01-20T00:00:00.000Z,-10,12.2,0.5,-2.2,7.7,5.161,245
2024-01-21T00:00:00.000Z,-6.6,14.4,2.7,0,8.8,5.459,217
2024-01-22T00:00:00.000Z,-5.5,24.4,6.6,1.1,16.1,7.946,279
2024-01-23T00:00:00.000Z,-2.7,24.4,11.6,2.7,18.8,8.162,261
2024-01-24T00:00:00.000Z,-4.4,23.3,10.5,2.7,17.2,7.778,265
2024-01-25T00:00:00.000Z,-5,22.7,8.8,3.3,16.1,7.149,272
2024-01-26T00:00:00.000Z,-1.6,17.2,7.2,5.8,10,3.645,244
2024-01-27T00:00:00.000Z,-7.2,22.2,8.3,4.4,17.7,7.323,290
2024-01-28T00:00:00.000Z,-5.5,26.6,7.7,0.5,20.5,10.222,301
2024-01-29T00:00:00.000Z,-6.1,27.7,8.8,2.2,19.39,9.362,284
2024-01-30T00:00:00.000Z,-4.4,27.2,12.2,3.8,22.7,9.031,281
2024-01-31T00:00:00.000Z,-7.2,30.5,13.3,3.8,21.9,10.13,320
2024-02-01T00:00:00.000Z,-1.6,30,10.5,6.6,18.55,8.216,288
2024-02-02T00:00:00.000Z,-1.6,20.5,12.2,6.1,15.5,5.256,309
2024-02-03T00:00:00.000Z,0,12.2,6.6,5,8.8,2.54,241
2024-02-04T00:00:00.000Z,-1.6,21.1,8,3.8,16.6,6.608,322
2024-02-05T00:00:00.000Z,-5,20.5,11.9,2.2,16.6,7.232,296
2024-02-06T00:00:00.000Z,-1.1,23.8,10,4.4,18.8,7.032,255
2024-02-07T00:00:00.000Z,5.5,21.6,15.5,12.7,17.7,3.232,299
2024-02-08T00:00:00.000Z,1.6,17.7,12.45,8.3,15.5,3.857,280
2024-02-09T00:00:00.000Z,1.6,20,8.8,4.4,14.7,5.184,244
2024-02-10T00:00:00.000Z,-2.7,8.8,3.8,2.2,6.6,2.442,179
2024-02-11T00:00:00.000Z,-2.2,15,7.2,1.6,11.1,5.019,253
2024-02-12T00:00:00.000Z,-4.4,16.6,11.6,1.6,13.8,6.438,256
2024-02-13T00:00:00.000Z,-1.1,17.2,13,3.55,15.5,5.957,260
2024-02-14T00:00:00.000Z,-3.8,23.8,12.7,2.7,18.8,7.97,281
2024-02-15T00:00:00.000Z,-4.4,21.1,10,3.3,17.2,7.258,173
2024-02-16T00:00:00.000Z,-2.2,17.7,5,3,10,4.524,81
2024-02-17T00:00:00.000Z,-7.2,12.7,4.4,-0.5,8.8,5.069,163
2024-02-18T00:00:00.000Z,-10.5,20,11.6,-1.6,16.1,8.956,189
2024-02-19T00:00:00.000Z,3.8,27.2,16.89,10,22.7,6.682,152
2024-02-20T00:00:00.000Z,-6.1,31.6,14.4,5,24.4,10.062,192
2024-02-21T00:00:00.000Z,-0.5,24.4,13.55,7.2,21.1,6.991,198
2024-02-22T00:00:00.000Z,-5,24.4,12.7,7.45,18,6.635,261
2024-02-23T00:00:00.000Z,-3.3,24.4,12.7,3.8,20,8.245,250
2024-02-24T00:00:00.000Z,-6.1,27.2,10.8,1.1,22.7,10.326,238
2024-02-25T00:00:00.000Z,-0.5,25.5,16.6,9.1,22.7,7.173,265
2024-02-26T00:00:00.000Z,1.1,30.5,20,12.7,26.6,7.297,266
2024-02-27T00:00:00.000Z,-2.2,22.2,12.7,9.4,14.4,4.666,182
2024-02-28T00:00:00.000Z,-8.3,16.1,13.3,9.4,14.4,6.506,117
2024-02-29T00:00:00.000Z,-3.3,31.1,13.3,2.7,26.1,11.513,288
2024-03-01T00:00:00.000Z,0.5,29.4,18.8,9.4,27.2,8.517,298
2024-03-02T00:00:00.000Z,0,30.5,17.2,10,25.5,8.346,312
2024-03-03T00:00:00.000Z,3.3,23.3,17.2,13.3,21.1,4.517,308
2024-03-04T00:00:00.000Z,-5,21.1,11.6,3.8,14.4,6.066,243
2024-07-08T00:00:00.000Z,28.3,32.2,31.6,31.1,31.9,1.055,20
2024-07-09T00:00:00.000Z,16.1,44.4,36.1,24.7,41.1,9.007,273
2024-07-10T00:00:00.000Z,17.7,45.5,37.7,27.7,42.2,7.867,304
2024-07-11T00:00:00.000Z,19.4,47.7,36.6,27.2,45,9.02,314
2024-07-12T00:00:00.000Z,18.8,52.7,39.4,29.1,45,9.575,273
2024-07-13T00:00:00.000Z,20,52.2,41.1,30.5,45.5,8.82,277
2024-07-14T00:00:00.000Z,18.8,53.3,38.8,29.4,46.6,9.305,343
2024-07-15T00:00:00.000Z,22.7,51.6,36.6,30.5,45.25,8.387,288
2024-07-16T00:00:00.000Z,20.5,46.1,31.1,25.5,38.79,7.149,297
2024-07-17T00:00:00.000Z,16.1,44.4,30.5,23.8,36.1,7.312,253
2024-07-18T00:00:00.000Z,13.8,42.2,21.1,19.4,24.4,5.887,199
2024-07-19T00:00:00.000Z,15,45.5,27.2,21.6,35,8.437,201
2024-07-20T00:00:00.000Z,16.6,43.8,30.5,25,35.5,6.717,308
2024-07-21T00:00:00.000Z,12.2,38.3,23.3,20.5,30.5,5.778,210
2024-07-22T00:00:00.000Z,14.4,39.4,22.45,17.7,34.4,8.172,182
2024-07-23T00:00:00.000Z,15.5,41.1,28.8,22.7,37.7,7.429,238
2024-07-24T00:00:00.000Z,15,45,35,26.1,41.6,8.323,241
2024-07-25T00:00:00.000Z,17.7,42.7,37.2,27.7,40,7.232,290
2024-07-26T00:00:00.000Z,16.6,45,35.5,27.7,40,7.424,282
2024-07-27T00:00:00.000Z,19.4,46.6,36.1,25.5,41.6,7.945,284
2024-07-28T00:00:00.000Z,19.4,47.2,35,26.35,43.8,8.69,289
2024-07-29T00:00:00.000Z,21.6,48.8,40.5,30.5,44.4,7.874,319
2024-07-30T00:00:00.000Z,23.3,48.8,41.1,33.8,46.1,7.594,316
2024-07-31T00:00:00.000Z,20.5,49.4,40.5,30.8,46.6,8.552,300
2024-08-01T00:00:00.000Z,19.4,48.3,39.4,27.7,43.8,8.229,261
2024-08-02T00:00:00.000Z,22.2,48.3,38.3,29.4,42.7,7.341,275
2024-08-03T00:00:00.000Z,20,44.4,37.2,28.3,40,6.305,341
2024-08-04T00:00:00.000Z,18.3,45,37.7,28.8,41.1,7.439,290
2024-08-05T00:00:00.000Z,21.6,47.7,38.29,28.3,44.4,8.025,264
2024-08-06T00:00:00.000Z,18.8,42.2,33.79,24.4,37.7,6.795,236
2024-08-07T00:00:00.000Z,17.7,50,30,26.1,41.1,8.524,211
2024-08-08T00:00:00.000Z,20,34.4,27.7,25,30.5,3.543,192
2024-08-09T00:00:00.000Z,17.2,31.1,23.8,22.2,28.3,3.332,180
2024-08-10T00:00:00.000Z,12.7,39.4,21.35,18.8,32.7,7.611,198
2024-08-11T00:00:00.000Z,13.8,43.3,33.79,21.1,38.3,8.656,269
2024-08-12T00:00:00.000Z,21.1,44.4,36.6,26.1,39.4,6.852,291
2024-08-13T00:00:00.000Z,16.1,42.7,23.8,22.2,25.5,3.969,86
2024-08-14T00:00:00.000Z,15,40.5,23.3,21.6,24.4,6.293,30
2024-08-15T00:00:00.000Z,18.3,42.7,23.8,21.6,33.6,7.896,33
2024-08-16T00:00:00.000Z,18.3,36.6,23.3,21.1,27.2,4.203,30
2024-08-17T00:00:00.000Z,16.1,50,23.8,21.1,43.55,11.829,53
2024-08-18T00:00:00.000Z,21.6,46.1,27.7,26.35,31.1,5.335,84
2024-08-19T00:00:00.000Z,20,43.8,33.8,23,39.4,8.09,89
2024-08-20T00:00:00.000Z,15.5,43.8,22.2,21.1,38.54,8.625,120
2024-08-21T00:00:00.000Z,15.5,39.4,25,21.6,30,6.007,93
2024-08-22T00:00:00.000Z,21.1,46.1,30.5,26.1,36.1,6.718,158
2024-08-23T00:00:00.000Z,18.3,45,26.1,23.3,33.79,7.556,171
2024-08-24T00:00:00.000Z,21.6,46.6,38.3,28.3,40.5,6.701,248
2024-08-25T00:00:00.000Z,25,38.3,29.4,28,31.9,3.122,76
2024-08-26T00:00:00.000Z,20,39.4,26.6,24.4,33.8,4.792,42
2024-08-27T00:00:00.000Z,16.6,41.6,23.3,20.5,32.2,7.261,95
2024-08-28T00:00:00.000Z,13.3,43.3,20.5,18.8,23.8,6.252,57
2024-08-29T00:00:00.000Z,23.3,40.5,26.6,24.7,29.4,3.725,65
2024-08-30T00:00:00.000Z,16.1,37.2,33,25.5,34.4,5.826,108
2024-08-31T00:00:00.000Z,14.4,41.1,29.4,19.1,37.2,8.902,204
2024-09-01T00:00:00.000Z,10,40,32.2,21.6,36.1,7.855,215
2024-09-02T00:00:00.000Z,12.2,40.5,33.79,20.8,37.7,9.211,217
2024-09-03T00:00:00.000Z,12.7,41.1,29.4,20,37.2,9.034,210
2024-09-04T00:00:00.000Z,16.6,40.5,27.45,21.1,38.3,8.194,174
2024-09-05T00:00:00.000Z,17.2,31.6,21.6,20.5,23.3,2.275,83
2024-09-06T00:00:00.000Z,12.7,36.1,16.6,15.5,18.8,5.196,45
2024-09-07T00:00:00.000Z,12.2,41.6,19.39,16.9,28.3,8.251,92
2024-09-08T00:00:00.000Z,13.8,41.1,21.1,19.4,22.7,5.384,71
2024-09-09T00:00:00.000Z,15.5,45,22.2,21.1,26.9,6.231,81
2024-09-10T00:00:00.000Z,16.6,44.4,28.3,23.3,40.5,8.385,115
2024-09-11T00:00:00.000Z,18.8,39.4,24.4,22.45,26.6,4.449,60
2024-09-12T00:00:00.000Z,11.6,40.5,20,17.7,27.75,7.785,88
2024-09-13T00:00:00.000Z,13.8,36.6,23.3,20.5,27.7,4.997,79
2024-09-14T00:00:00.000Z,13.3,43.3,20.8,18.8,22.2,7.692,46
2024-09-15T00:00:00.000Z,12.7,39.4,32.2,21.6,35,7.272,211
2024-09-16T00:00:00.000Z,14.4,33.3,25.5,20.5,29.4,5.138,228
2024-09-17T00:00:00.000Z,11.1,38.8,22.7,20,31.1,6.931,191
2024-09-18T00:00:00.000Z,11.6,24.4,15.5,13.8,18.3,3.094,63
